       0.0250      0.0000
       0.0750      0.0000
       0.1250      0.0000
       0.1750      0.0000
       0.2250      0.0000
       0.2750      0.0000
       0.3250      0.0000
       0.3750      0.0000
       0.4250      0.0000
       0.4750      0.0000
       0.5250      0.0000
       0.5750      0.0000
       0.6250      0.0000
       0.6750      0.0000
       0.7250      0.0000
       0.7750      0.0000
       0.8250      0.0000
       0.8750      0.0000
       0.9250      0.0000
       0.9750      0.0000
       1.0250      0.0000
       1.0750      0.0000
       1.1250      0.0000
       1.1750      0.0000
       1.2250      0.0000
       1.2750      0.0000
       1.3250      0.0000
       1.3750      0.0000
       1.4250      0.0000
       1.4750      0.0000
       1.5250      0.0000
       1.5750      0.0000
       1.6250      0.0000
       1.6750      0.0000
       1.7250      0.0000
       1.7750      0.0000
       1.8250      0.0000
       1.8750      0.0000
       1.9250      0.0000
       1.9750      0.0034
       2.0250      0.0193
       2.0750      0.0582
       2.1250      0.1987
       2.1750      0.7698
       2.2250      1.8604
       2.2750      3.1639
       2.3250      4.7184
       2.3750      5.1137
       2.4250      4.0905
       2.4750      2.4492
       2.5250      0.9665
       2.5750      0.2388
       2.6250      0.0326
       2.6750      0.0148
       2.7250      0.0000
       2.7750      0.0017
       2.8250      0.0017
       2.8750      0.0064
       2.9250      0.0077
       2.9750      0.0060
       3.0250      0.0159
       3.0750      0.0293
       3.1250      0.0473
       3.1750      0.0864
       3.2250      0.1180
       3.2750      0.2141
       3.3250      0.3294
       3.3750      0.4298
       3.4250      0.6041
       3.4750      0.7977
       3.5250      1.0630
       3.5750      1.3979
       3.6250      1.7221
       3.6750      1.8749
       3.7250      2.0674
       3.7750      2.2158
       3.8250      2.2665
       3.8750      2.1873
       3.9250      2.1379
       3.9750      1.9700
       4.0250      1.7650
       4.0750      1.5877
       4.1250      1.4292
       4.1750      1.1810
       4.2250      1.0563
       4.2750      1.0144
       4.3250      0.8768
       4.3750      0.9059
       4.4250      0.8141
       4.4750      0.7887
       4.5250      0.8487
       4.5750      0.8114
       4.6250      0.8581
       4.6750      0.8350
       4.7250      0.7689
       4.7750      0.7691
       4.8250      0.7805
       4.8750      0.7684
       4.9250      0.8144
       4.9750      0.7688
       5.0250      0.7739
       5.0750      0.7680
       5.1250      0.7827
       5.1750      0.8036
       5.2250      0.8280
       5.2750      0.9005
       5.3250      0.8725
       5.3750      0.9322
       5.4250      0.9487
       5.4750      1.0279
       5.5250      1.0651
       5.5750      1.0792
       5.6250      1.1210
       5.6750      1.1423
       5.7250      1.1426
       5.7750      1.1055
       5.8250      1.1395
       5.8750      1.1152
       5.9250      1.0961
       5.9750      1.0686
       6.0250      0.9949
       6.0750      0.9100
       6.1250      0.9395
       6.1750      0.8672
       6.2250      0.8353
       6.2750      0.8371
       6.3250      0.8068
       6.3750      0.8182
       6.4250      0.8484
       6.4750      0.8734
       6.5250      0.9022
       6.5750      0.9453
       6.6250      0.9690
       6.6750      0.9906
       6.7250      0.9704
       6.7750      1.0392
       6.8250      1.0190
       6.8750      1.0567
       6.9250      1.0390
       6.9750      1.0673
       7.0250      1.0530
       7.0750      1.0953
       7.1250      1.1187
       7.1750      1.0924
       7.2250      1.1292
       7.2750      1.1332
       7.3250      1.1202
       7.3750      1.1247
       7.4250      1.1156
       7.4750      1.0984
       7.5250      1.1262
       7.5750      1.0794
       7.6250      1.0504
       7.6750      1.0573
       7.7250      1.0452
       7.7750      1.0397
       7.8250      0.9995
       7.8750      1.0235
       7.9250      0.9637
       7.9750      0.9724
       8.0250      0.9544
       8.0750      0.9187
       8.1250      0.9437
       8.1750      0.9558
       8.2250      0.9322
       8.2750      0.9539
       8.3250      0.9373
       8.3750      0.9653
       8.4250      0.9581
       8.4750      0.9535
       8.5250      0.9599
       8.5750      0.9560
       8.6250      0.9719
       8.6750      0.9633
       8.7250      1.0007
       8.7750      0.9888
       8.8250      0.9868
       8.8750      0.9914
       8.9250      0.9996
       8.9750      1.0158
       9.0250      1.0043
       9.0750      0.9995
       9.1250      1.0079
       9.1750      0.9792
       9.2250      0.9890
       9.2750      0.9811
       9.3250      1.0028
       9.3750      0.9732
       9.4250      1.0073
       9.4750      0.9911
       9.5250      0.9790
       9.5750      0.9894
       9.6250      0.9841
       9.6750      0.9824
       9.7250      0.9792
       9.7750      0.9744
       9.8250      1.0095
       9.8750      1.0042
       9.9250      0.9984
       9.9750      0.9925
      10.0250      0.9926
      10.0750      1.0202
      10.1250      1.0116
      10.1750      1.0254
      10.2250      1.0209
      10.2750      1.0195
      10.3250      1.0160
      10.3750      1.0195
      10.4250      1.0194
      10.4750      1.0167
      10.5250      1.0245
      10.5750      1.0163
      10.6250      1.0190
      10.6750      1.0383
      10.7250      1.0118
      10.7750      1.0086
      10.8250      1.0335
      10.8750      1.0120
      10.9250      1.0351
      10.9750      1.0051
      11.0250      1.0141
      11.0750      0.9946
      11.1250      0.9987
      11.1750      0.9973
      11.2250      0.9972
      11.2750      0.9882
      11.3250      1.0023
      11.3750      0.9968
      11.4250      0.9845
      11.4750      0.9927
      11.5250      0.9604
      11.5750      0.9936
      11.6250      0.9854
      11.6750      0.9900
      11.7250      1.0016
      11.7750      1.0027
      11.8250      0.9908
      11.8750      0.9838
      11.9250      0.9876
      11.9750      1.0057
      12.0250      0.9972
      12.0750      0.9911
      12.1250      0.9872
      12.1750      1.0024
      12.2250      1.0110
      12.2750      0.9962
      12.3250      1.0216
      12.3750      1.0032
      12.4250      1.0083
      12.4750      0.9812
      12.5250      0.9802
      12.5750      0.9767
      12.6250      0.9884
      12.6750      0.9824
      12.7250      1.0040
      12.7750      0.9962
      12.8250      1.0055
      12.8750      0.9946
      12.9250      1.0063
      12.9750      0.9961
      13.0250      0.9943
      13.0750      1.0022
      13.1250      0.9821
      13.1750      0.9949
      13.2250      1.0062
      13.2750      1.0080
      13.3250      1.0072
      13.3750      0.9964
      13.4250      1.0030
      13.4750      1.0122
      13.5250      1.0070
      13.5750      1.0127
      13.6250      1.0022
